Unnamed: 0,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,id,Venue Latitude,Venue Longitude,Venue Category,ratings
167,Washington Heights,40.851902525553044,-73.93690027985234,Planet Fitness,53bbf3be498e18ec3a07c2b0,40.84753584822694,-73.93793656267817,Gym / Fitness Center,7.7
168,Washington Heights,40.851902525553044,-73.93690027985234,Blink Fitness,5a3ea6ac610f044748e42d0c,40.848562,-73.936941,Gym,7.2
169,Washington Heights,40.851902525553044,-73.93690027985234,Dominican Square,4d8f9d9cd265236ab3df2417,40.852424033529694,-73.93488978196986,Plaza,6.8
170,Washington Heights,40.851902525553044,-73.93690027985234,Baskin-Robbins,4f997b58d4f21823bb1f5394,40.85044405488296,-73.9373276411219,Ice Cream Shop,6.8
171,Washington Heights,40.851902525553044,-73.93690027985234,Punto de Sabor Restaurant,4bb8cdb053649c74465847fb,40.85074,-73.93247,Spanish Restaurant,7.3
172,Washington Heights,40.851902525553044,-73.93690027985234,Claire's,5140f01ce4b0fc7cdf26a64f,40.849839,-73.93551500000002,Accessories Store,6.9
173,Washington Heights,40.851902525553044,-73.93690027985234,Marisco Centro (Seafood Restaurant & Fish Market),4bdcc53e03be20a1c7b2849b,40.85133231436476,-73.9318637321785,Seafood Restaurant,7.3
174,Washington Heights,40.851902525553044,-73.93690027985234,Mambi Steak House Bar & Grill,4acce300f964a520e2c920e3,40.84761525167604,-73.9381434370757,Spanish Restaurant,7.5
175,Washington Heights,40.851902525553044,-73.93690027985234,Sushi Yu II,4a4a642cf964a520bdab1fe3,40.851254677228496,-73.93965198989514,Sushi Restaurant,6.8
176,Washington Heights,40.851902525553044,-73.93690027985234,Refried Beans Mexican Restaurant,4b2c33d0f964a520aac324e3,40.85503858399724,-73.93703107149052,Mexican Restaurant,7.1
177,Washington Heights,40.851902525553044,-73.93690027985234,Moscow on the Hudson,4b3fb916f964a5203fad25e3,40.850958871640614,-73.93864544774257,Grocery Store,6.7
178,Washington Heights,40.851902525553044,-73.93690027985234,Golden Star,4b8d55aef964a52050f532e3,40.84972502907437,-73.93625936786627,Chinese Restaurant,6.8
179,Washington Heights,40.851902525553044,-73.93690027985234,GNC,58b6fa567d0f6d1bd9244441,40.84952,-73.934875,Supplement Shop,6.9
180,Washington Heights,40.851902525553044,-73.93690027985234,Kazza Wine Bar,55739017498eef85afc14a4e,40.84769385813797,-73.93862109202699,Wine Bar,7.3
181,Washington Heights,40.851902525553044,-73.93690027985234,El Guanaco Restaurant Pupuseria,4debcfd645dd3993a8af6691,40.848216,-73.938164,Latin American Restaurant,7.1
182,Washington Heights,40.851902525553044,-73.93690027985234,Chase Bank,5c40b58e9deb7d00393f7d6e,40.850282,-73.93530799999999,Bank,6.6
183,Washington Heights,40.851902525553044,-73.93690027985234,Gap Factory Store,5a31ac0b112c6c3d64dcfae6,40.84892896898477,-73.93859094026159,Clothing Store,6.9
184,Washington Heights,40.851902525553044,-73.93690027985234,Spoiled Brats,4ba682cff964a520825939e3,40.85137620658814,-73.93528463692203,Pet Store,6.5
185,Washington Heights,40.851902525553044,-73.93690027985234,El Panadero Bakery,4a511650f964a52090b01fe3,40.84798673559104,-73.93477616565791,Bakery,7.1
186,Washington Heights,40.851902525553044,-73.93690027985234,SUBWAY,4bd5ecfb5631c9b64bfca430,40.84925011493432,-73.93711605719487,Sandwich Place,6.7
187,Washington Heights,40.851902525553044,-73.93690027985234,Pick and Eat,4d2d39b469f42d439d16ad8a,40.84755809230442,-73.93821158547597,Café,7.1
188,Washington Heights,40.851902525553044,-73.93690027985234,No. 1 Chinese Restaurant,4b3fe94af964a520e2b125e3,40.85123671099153,-73.93960586750859,Chinese Restaurant,6.5
189,Washington Heights,40.851902525553044,-73.93690027985234,Vicky's Diner,49eb56f6f964a520c5661fe3,40.855190319853904,-73.93716531922621,Diner,6.8
190,Washington Heights,40.851902525553044,-73.93690027985234,GameStop,56ec88a2498ef62eb86c7017,40.84857,-73.934384,Video Game Store,6.9
191,Washington Heights,40.851902525553044,-73.93690027985234,SUBWAY,4c12ba9af1e0b713fd8834bc,40.851752205864,-73.93160322969925,Sandwich Place,6.9
192,Washington Heights,40.851902525553044,-73.93690027985234,Hertz,4c6d9b7b4d24b60cd65cd6d8,40.852022,-73.934332,Rental Car Location,6.4
193,Washington Heights,40.851902525553044,-73.93690027985234,Floridita Broadway Bakery,4bc33a67461576b0574d7e32,40.84778119590665,-73.93785127878681,Bakery,6.9
194,Washington Heights,40.851902525553044,-73.93690027985234,Capital One Bank,4d31e7265c2db60c1fb6bc6c,40.849556299999996,-73.9349611,Bank,6.5
195,Washington Heights,40.851902525553044,-73.93690027985234,181st Street & St. Nicholas Avenue,50622a2fe4b0a433c33f183f,40.84931972393604,-73.93374534151803,Rest Area,6.6
196,Washington Heights,40.851902525553044,-73.93690027985234,The Children's Place,4bd33cb241b9ef3b63a2ffe5,40.849345875312096,-73.93399132525082,Kids Store,6.5
197,Washington Heights,40.851902525553044,-73.93690027985234,New York & Company,4ce80571f1c6236aba275df0,40.85020494128938,-73.93574962214448,Women's Store,6.1
198,Washington Heights,40.851902525553044,-73.93690027985234,Scoop Cafe,51e07e05498e1db52d319291,40.849988223249156,-73.93539645226812,Café,6.1
199,Washington Heights,40.851902525553044,-73.93690027985234,The UPS Store,4beafaf0183895211be90acf,40.84896959757678,-73.9325273036957,Shipping Store,6.5
200,Washington Heights,40.851902525553044,-73.93690027985234,T-Mobile,4e67acf2bd41e96a148c2a1f,40.848620000000004,-73.93451800000001,Mobile Phone Shop,6.3
201,Washington Heights,40.851902525553044,-73.93690027985234,Staples,4b1abaf2f964a5207ef023e3,40.8522284,-73.9343701,Paper / Office Supplies Store,5.9
202,Washington Heights,40.851902525553044,-73.93690027985234,Foot Locker,4d1a144f731976eb607509dc,40.849579999999996,-73.934,Shoe Store,6.1
203,Washington Heights,40.851902525553044,-73.93690027985234,Mi Ranchito,4ee2bbe8775b86c4028dec5d,40.850940043830036,-73.93270136537873,Mexican Restaurant,6.1
204,Washington Heights,40.851902525553044,-73.93690027985234,Dunkin',4e38a2cfbd415d9f63d711e9,40.85358361444566,-73.93446379847943,Donut Shop,5.8
205,Washington Heights,40.851902525553044,-73.93690027985234,Bravo Supermarkets,4bf994845317a5932f87017f,40.850675,-73.9359077,Grocery Store,5.6
206,Washington Heights,40.851902525553044,-73.93690027985234,Modell's Sporting Goods,4c5714b9b1369521d952735a,40.84939695101756,-73.93440607442065,Sporting Goods Shop,5.8
207,Washington Heights,40.851902525553044,-73.93690027985234,Key Food,4b131758f964a520fd9323e3,40.85387285643355,-73.93387824458537,Supermarket,5.6
208,Washington Heights,40.851902525553044,-73.93690027985234,Heights Liquor Supermarket,4f04e4b99adf79d872be63e6,40.84949508585047,-73.93466234207153,Liquor Store,not rated
209,Washington Heights,40.851902525553044,-73.93690027985234,Lucille Roberts,4bf4778b2d6295212e206058,40.84848713355125,-73.93463619433982,Gym,5.6
210,Washington Heights,40.851902525553044,-73.93690027985234,Dan's Supermarket,4c8fd5c5352da1cdf79a0cb2,40.851828949832594,-73.93239318833459,Supermarket,5.5
211,Washington Heights,40.851902525553044,-73.93690027985234,Dunkin',4c08e1907e3fc928a3f1f082,40.848971559412725,-73.93354349109637,Donut Shop,5.5
212,Washington Heights,40.851902525553044,-73.93690027985234,Rite Aid,4c6f1f54b5a5236ab45b4c52,40.8520924,-73.9313494,Pharmacy,5.6
213,Washington Heights,40.851902525553044,-73.93690027985234,MTA - M100,4c0047b392a6c9286cf843e2,40.85506637933896,-73.93385121247948,Bus Line,not rated
214,Washington Heights,40.851902525553044,-73.93690027985234,Fitz Grocery,4b13375cf964a5209d9523e3,40.85479667193832,-73.93332709431095,Grocery Store,not rated
215,Washington Heights,40.851902525553044,-73.93690027985234,Pizza Delia,4b5f96e1f964a5204ac329e3,40.85537145052558,-73.93321228181408,Pizza Place,not rated
216,Inwood,40.86768396449915,-73.92121042203897,PJ Wine,4ad9ef84f964a520111c21e3,40.86725069863996,-73.92234862213004,Wine Shop,9.2
217,Inwood,40.86768396449915,-73.92121042203897,Inwood Farmers Market,4b6d8b8cf964a520a77b2ce3,40.8690623647046,-73.92055952849027,Farmers Market,9.1
218,Inwood,40.86768396449915,-73.92121042203897,ChocNYC,56e5e266498e0421902ee559,40.868395719944225,-73.9187422003657,Bakery,9.1
219,Inwood,40.86768396449915,-73.92121042203897,Guadalupe Bar and Grill,4b0885d1f964a520a20d23e3,40.86733441190966,-73.92086276373738,Mexican Restaurant,8.5
220,Inwood,40.86768396449915,-73.92121042203897,Bocaditos Bistro,57fa6c67498e23e3cf1861f4,40.867118,-73.923829,Bistro,8.8
221,Inwood,40.86768396449915,-73.92121042203897,Inwood Gourmet,52923c8a11d23122fff06216,40.86859393673214,-73.92136081974698,Deli / Bodega,8.4
222,Inwood,40.86768396449915,-73.92121042203897,Inwood Local,4d9f1c39daf0dcb397f7a8a3,40.868032079412906,-73.92058148137625,Wine Bar,8.3
223,Inwood,40.86768396449915,-73.92121042203897,G's Coffee Shop,4be88652947820a1e802b5db,40.868417923956464,-73.92174351734803,Diner,8.3
224,Inwood,40.86768396449915,-73.92121042203897,Furry Fiends,4bcf8a2477b29c74f0538982,40.8682535048151,-73.92155219714418,Pet Store,8.2
225,Inwood,40.86768396449915,-73.92121042203897,Isham Park,4aa84225f964a520755020e3,40.86964681199003,-73.91921038865577,Park,8.9
226,Inwood,40.86768396449915,-73.92121042203897,fantastic lounge,536d733b498ed4eaf742c67e,40.866297,-73.919626,Latin American Restaurant,8.0
227,Inwood,40.86768396449915,-73.92121042203897,Garden Cafe,4c33cd1d16adc928e942c49c,40.868050488858266,-73.92047699521964,Café,7.8
228,Inwood,40.86768396449915,-73.92121042203897,Inwood Hill Park,49fe029cf964a5205d6f1fe3,40.870857526105226,-73.92012895296453,Park,9.2
229,Inwood,40.86768396449915,-73.92121042203897,Dichter Pharmacy,4c7e989ba7958cfa383c8e2b,40.86798676129993,-73.9207270084213,Pharmacy,7.7
230,Inwood,40.86768396449915,-73.92121042203897,Go Greenly,534ae4bc11d2903a086f91f5,40.86682225266927,-73.92368490409885,Frozen Yogurt Shop,7.8
231,Inwood,40.86768396449915,-73.92121042203897,Bread and Yoga,4af09262f964a5204edd21e3,40.8682294804136,-73.91802773071818,Yoga Studio,8.0
232,Inwood,40.86768396449915,-73.92121042203897,The Tubby Hook,5814dc8ed67ca5038583da78,40.86781567865924,-73.92073897853041,American Restaurant,7.6
233,Inwood,40.86768396449915,-73.92121042203897,Inwood Animal Clinic,4b76d725f964a5202f632ee3,40.866524372266475,-73.92459057127897,Veterinarian,8.1
234,Inwood,40.86768396449915,-73.92121042203897,Bizcocho De Colores,4be6f989d4f7c9b62e472720,40.86603519503445,-73.91939635323097,Bakery,7.7
235,Inwood,40.86768396449915,-73.92121042203897,Inwood Bar and Grill,56218101498e22966bef8816,40.86704379362675,-73.92257045428569,Restaurant,7.5
236,Inwood,40.86768396449915,-73.92121042203897,Anchor Heights,580142e238fa217aefab193e,40.86680693822919,-73.92050256697367,Wine Bar,7.4
237,Inwood,40.86768396449915,-73.92121042203897,La Reina Del Chicharron,4c043cd3f423a593955dd116,40.866356651741405,-73.92501189872719,Spanish Restaurant,7.9
238,Inwood,40.86768396449915,-73.92121042203897,Fidel's Gourmet Deli,4c5a7f65b1aa9c74c7560c49,40.86756287985037,-73.92438592402836,Deli / Bodega,7.6
239,Inwood,40.86768396449915,-73.92121042203897,Cafe De Broadway,53a108d6498efe2b536a8dc3,40.868299986514465,-73.9189277969204,Café,7.3
240,Inwood,40.86768396449915,-73.92121042203897,Made in Mexico,53e58cd0498e01b8fae39b41,40.86727537546098,-73.91708993197773,Mexican Restaurant,7.7
241,Inwood,40.86768396449915,-73.92121042203897,The Liffy II Bar,4b2b1dfbf964a52083b424e3,40.86904222830055,-73.91729960259805,Bar,7.7
242,Inwood,40.86768396449915,-73.92121042203897,Guacamole,5830ff3044587f7beb2271cc,40.86965900000001,-73.916736,Mexican Restaurant,8.1
243,Inwood,40.86768396449915,-73.92121042203897,Genesis Autentica Comida Ecuatoriana,4d6ab34b994f224bc1cb0beb,40.8654980859935,-73.91984190208423,Restaurant,7.3
244,Inwood,40.86768396449915,-73.92121042203897,Dolce Vida Frozen Yogurt,521e20942fc64456919eacf9,40.868482907830256,-73.91846716403961,Frozen Yogurt Shop,7.3
245,Inwood,40.86768396449915,-73.92121042203897,Kuro Kirin,5c092ec2d1a402002cd083cb,40.866223,-73.925691,Coffee Shop,7.8
246,Inwood,40.86768396449915,-73.92121042203897,Pick & Eat,55bd166d498ea08336045553,40.86761432151794,-73.92125256169876,American Restaurant,7.1
247,Inwood,40.86768396449915,-73.92121042203897,Grandpa's Brick Oven Pizza,4ab97430f964a520727f20e3,40.86821549098444,-73.9194188234502,Pizza Place,7.0
248,Inwood,40.86768396449915,-73.92121042203897,Republica,5905688f75eee432182b4fc9,40.864979,-73.923078,Restaurant,7.3
249,Inwood,40.86768396449915,-73.92121042203897,Beans & Vines,4b5b9070f964a520760729e3,40.86640788754024,-73.92482802288949,Café,7.3
250,Inwood,40.86768396449915,-73.92121042203897,Homer's Dog Run,4b11bbc1f964a520598323e3,40.871104050903995,-73.92176417332969,Dog Run,7.5
251,Inwood,40.86768396449915,-73.92121042203897,"""U"" Like",4bd5f4d229eb9c74c64594e1,40.8675317158944,-73.92156645636662,Chinese Restaurant,6.9
252,Inwood,40.86768396449915,-73.92121042203897,Lotus Express,4b9aeeedf964a52086e435e3,40.86628,-73.92456700000002,Chinese Restaurant,7.2
253,Inwood,40.86768396449915,-73.92121042203897,Indian Road Playground,4c991196db10b60c9df7866d,40.87180127827139,-73.9198711812677,Playground,7.7
254,Inwood,40.86768396449915,-73.92121042203897,Cafe Tabaco y Ron,4ba56909f964a520710439e3,40.86901579447504,-73.9157760815094,Lounge,7.7
255,Inwood,40.86768396449915,-73.92121042203897,Baskin-Robbins,4f91bda47beb818efa884355,40.867661,-73.920831,Ice Cream Shop,6.7
256,Inwood,40.86768396449915,-73.92121042203897,Dyckman Farmhouse Museum,4b00526cf964a520d53c22e3,40.86750525443129,-73.92434898524931,History Museum,6.8
257,Inwood,40.86768396449915,-73.92121042203897,Empanadas Monumental,4d9b780b91863704ffd522f9,40.86524925422833,-73.9196732420858,Empanada Restaurant,6.9
258,Inwood,40.86768396449915,-73.92121042203897,John's Fried Chicken,4bf4b935e5eba593d40c2090,40.864795924590695,-73.91947030101764,Fast Food Restaurant,7.0
259,Inwood,40.86768396449915,-73.92121042203897,disFruta,4e78ffe6d4c01c5f77f14a4f,40.86461291878351,-73.91919854494307,Juice Bar,7.1
260,Inwood,40.86768396449915,-73.92121042203897,El Tina Seafood Restaurant,4bb93e047421a5933fa7c240,40.86445981289547,-73.91909750842994,Seafood Restaurant,7.1
261,Inwood,40.86768396449915,-73.92121042203897,Azteca,4d824d2dbede548186840fd1,40.864000000000004,-73.91912427302933,Mexican Restaurant,6.9
262,Inwood,40.86768396449915,-73.92121042203897,Domino's Pizza,4c1a500163750f475910b367,40.8663161,-73.9256244,Pizza Place,6.6
263,Inwood,40.86768396449915,-73.92121042203897,Skyline Lounge,507f8d3ee4b01136c17a5a18,40.863525400921475,-73.91925631697427,Lounge,6.8
264,Inwood,40.86768396449915,-73.92121042203897,Little Caesars Pizza,513e2ef8e4b0959e6a11ec2b,40.86350186913787,-73.9200026506294,Pizza Place,6.5
265,Inwood,40.86768396449915,-73.92121042203897,Floridita Resturant,4e7e1c49b6345aca1fd69166,40.86397082388327,-73.91935389423473,Caribbean Restaurant,6.3
266,Inwood,40.86768396449915,-73.92121042203897,Skyline Bar Lounge,4f32446e19836c91c7c6c4bf,40.86359735874935,-73.91940946633676,Lounge,5.9
267,Inwood,40.86768396449915,-73.92121042203897,Fine Fare,4afa4fbdf964a520af1722e3,40.865754899774615,-73.92655697967369,Supermarket,5.9
268,Inwood,40.86768396449915,-73.92121042203897,Cafe Kolmaro,4d7d0796f260a09387db44ba,40.864746,-73.922005,Café,not rated
269,Inwood,40.86768396449915,-73.92121042203897,D.R. 99¢ Plaza,4df3c0e718386ecb4e31a4c6,40.86637341862161,-73.9253282546997,Convenience Store,not rated
270,Inwood,40.86768396449915,-73.92121042203897,El Mundo,4f36e71be4b00af1796fac7a,40.86412170189527,-73.9230740705098,Department Store,not rated
271,Inwood,40.86768396449915,-73.92121042203897,MTA MaBSTOA Bus Bx12 / +SBS at 207th Street / 10th Avenue,4d407236eeef88bf30be0b47,40.864195248286656,-73.91817097048349,Bus Station,not rated
272,Inwood,40.86768396449915,-73.92121042203897,Super Associated Marketplace,58103e8738fa8a34203b7c52,40.86387498350789,-73.91806710440072,Grocery Store,not rated
273,Hamilton Heights,40.823604284811935,-73.94968791883366,The Grange Bar & Eatery,51b15855498e85fb32404731,40.822553515536654,-73.9495322849762,Cocktail Bar,8.6
274,Hamilton Heights,40.823604284811935,-73.94968791883366,R.O.K.C,572e70e4498e66d841e9c25e,40.82365436586723,-73.95250628936665,Cocktail Bar,9.0
275,Hamilton Heights,40.823604284811935,-73.94968791883366,Cafe One,46e26948f964a520a24a1fe3,40.82213853417716,-73.94985305610274,Café,8.5
276,Hamilton Heights,40.823604284811935,-73.94968791883366,Fumo,56d8e01d498ef1500ae7fbfe,40.82141198794549,-73.95049884872276,Italian Restaurant,9.0
277,Hamilton Heights,40.823604284811935,-73.94968791883366,Bikram Yoga Harlem,4b4a2951f964a520e07c26e3,40.825671765134324,-73.9488869666513,Yoga Studio,8.7
278,Hamilton Heights,40.823604284811935,-73.94968791883366,Anchor Wine Bar,53ee7fe9498e649a7be0df90,40.82542420173819,-73.95120392704392,Wine Bar,8.6
279,Hamilton Heights,40.823604284811935,-73.94968791883366,Oso,57274808498e7db363dcc4bc,40.82194462624055,-73.95003838870034,Mexican Restaurant,8.2
280,Hamilton Heights,40.823604284811935,-73.94968791883366,Wat’s On Your Plate,4eb32c34e5fa17fc85cc483f,40.82563202528236,-73.94849438992527,Caribbean Restaurant,8.6
281,Hamilton Heights,40.823604284811935,-73.94968791883366,Brahman Yoga Studio,539487f4498e2f3990601b71,40.82531930121826,-73.94784807016127,Yoga Studio,8.3
282,Hamilton Heights,40.823604284811935,-73.94968791883366,Uncle Tony's Pizza,59beea8a26659b702af8a8e0,40.82144,-73.950766,Pizza Place,8.4
283,Hamilton Heights,40.823604284811935,-73.94968791883366,Hogshead Tavern,541b8c47498ebde707d51946,40.82391341488537,-73.94915226758634,Bar,7.9
284,Hamilton Heights,40.823604284811935,-73.94968791883366,Harlem Cigar Room,4f5795d0e4b024734925a904,40.82381297765499,-73.95225375113166,Smoke Shop,8.0
285,Hamilton Heights,40.823604284811935,-73.94968791883366,Frijolito's,575a15f6498e0db46deded82,40.823413,-73.952278,Mexican Restaurant,8.0
286,Hamilton Heights,40.823604284811935,-73.94968791883366,Geisha Japanese Cuisine,531a0207498e06b4656eb8c5,40.824354780033495,-73.95199336185046,Japanese Restaurant,7.9
287,Hamilton Heights,40.823604284811935,-73.94968791883366,Trufa,4da8ee246e81162ae7b15710,40.82308361212953,-73.95295214762749,Mediterranean Restaurant,8.3
288,Hamilton Heights,40.823604284811935,-73.94968791883366,Hamilton Grange National Memorial,4df67e70e4cd50071441065f,40.821368062807814,-73.94731163978575,Historic Site,8.5
289,Hamilton Heights,40.823604284811935,-73.94968791883366,Monkey Cup,55aa54bc498eac980f832bc9,40.82569352281918,-73.94723406493277,Coffee Shop,8.4
290,Hamilton Heights,40.823604284811935,-73.94968791883366,Sweet Chef Southern Style Bakery,4b0ea09ef964a520145923e3,40.824053,-73.94935500000003,Bakery,7.7
291,Hamilton Heights,40.823604284811935,-73.94968791883366,Tacos Express,4a3342cff964a520229b1fe3,40.82578402143021,-73.94874005434465,Food Truck,7.9
292,Hamilton Heights,40.823604284811935,-73.94968791883366,Jimbo's Hamburger Palace,4e4cd4e7bd413c4cc66c843d,40.82595392371681,-73.94926043908728,Burger Joint,7.9
293,Hamilton Heights,40.823604284811935,-73.94968791883366,Double Dutch Espresso,5b3cb1e828374e003971f2b1,40.821954,-73.95004300000001,Coffee Shop,7.5
294,Hamilton Heights,40.823604284811935,-73.94968791883366,La Nueva Flor de Broadway,4a177beff964a5205e791fe3,40.821895590790426,-73.95378234193336,Latin American Restaurant,8.4
295,Hamilton Heights,40.823604284811935,-73.94968791883366,Harlem School of the Arts,4abc0f05f964a5202d8620e3,40.822053042261295,-73.94582407824113,School,8.2
296,Hamilton Heights,40.823604284811935,-73.94968791883366,Clove Indian Restaurant & Bar,54c2bd96498eaf5142e3fe92,40.82128,-73.95062,Indian Restaurant,7.7
297,Hamilton Heights,40.823604284811935,-73.94968791883366,One Stop Patty Shop,4a7a35faf964a520dee81fe3,40.82501386609177,-73.94772136347088,Caribbean Restaurant,7.5
2579,Civic Center,40.71522892046282,-74.00541529873355,Atera,4f627061e4b05c1d57815977,40.71675176130724,-74.00571150855457,Molecular Gastronomy Restaurant,9.1
2580,Civic Center,40.71522892046282,-74.00541529873355,Heyday,57ad129c498e05b086594d72,40.715726000000004,-74.007767,Spa,9.0
2581,Civic Center,40.71522892046282,-74.00541529873355,Gibney Dance Center Downtown,53373f26498e940581c90985,40.71392316324669,-74.00566149204509,Dance Studio,8.9
2582,Civic Center,40.71522892046282,-74.00541529873355,Nish Nūsh,50ba9119e4b071a4bae6dc10,40.71553710116415,-74.00772452925565,Falafel Restaurant,8.8
2583,Civic Center,40.71522892046282,-74.00541529873355,African Burial Ground National Monument,4a9442e3f964a520f92020e3,40.714989753066526,-74.00552975826278,Monument / Landmark,8.7
2584,Civic Center,40.71522892046282,-74.00541529873355,Racines,534c9d7b498e1bdd443a40e1,40.71475415146124,-74.00758060020391,French Restaurant,8.5
2585,Civic Center,40.71522892046282,-74.00541529873355,Exceed Physical Culture,53910ac3498e57a5dc0eb160,40.715628620025605,-74.0079922583853,Gym / Fitness Center,8.8
2586,Civic Center,40.71522892046282,-74.00541529873355,CrossFit 212 TriBeCa,52001eed498e9ac16ca5e20b,40.71453743117048,-74.00599852611592,Gym,8.5
2587,Civic Center,40.71522892046282,-74.00541529873355,The Hummus & Pita Co,515c4ca3e4b00279706b095d,40.714453031801185,-74.00685274843354,Falafel Restaurant,8.4
2588,Civic Center,40.71522892046282,-74.00541529873355,Sophie's Cuban Cuisine,4b311e89f964a520890025e3,40.714802958944674,-74.00765642063459,Cuban Restaurant,8.3
2589,Civic Center,40.71522892046282,-74.00541529873355,Escape Games NYC,55475382498e6e7dfc721036,40.717475,-74.004913,General Entertainment,8.8
2590,Civic Center,40.71522892046282,-74.00541529873355,Takahachi,4a8f2f39f964a520471420e3,40.71652647412374,-74.00810108466206,Sushi Restaurant,9.0
2591,Civic Center,40.71522892046282,-74.00541529873355,Modern Martial Arts NYC Tribeca,4e31c3b1814d9a6fbde557c7,40.715430991736284,-74.00736173096483,Martial Arts Dojo,8.2
2592,Civic Center,40.71522892046282,-74.00541529873355,Philip Williams Posters,4b747291f964a52042dd2de3,40.715284231328276,-74.0087809395202,Antique Shop,9.0
2593,Civic Center,40.71522892046282,-74.00541529873355,Water4Dogs Rehabilitaion Center,4a75e7aef964a52098e11fe3,40.716838332425276,-74.00592175519766,Medical Center,8.1
2594,Civic Center,40.71522892046282,-74.00541529873355,Kula Yoga Project,4ad79413f964a520610c21e3,40.71434229015809,-74.00809356840004,Yoga Studio,8.5
2595,Civic Center,40.71522892046282,-74.00541529873355,Los Tacos No. 1,5d5f24ec09484500079aee00,40.714267,-74.008756,Taco Place,9.3
2596,Civic Center,40.71522892046282,-74.00541529873355,Ten Over Ten,4ce2a27cd58c60fc0fa1a76f,40.715941255669314,-74.00872053564494,Nail Salon,8.8
2597,Civic Center,40.71522892046282,-74.00541529873355,Foley Square,4abb7c09f964a520d18320e3,40.714508813225706,-74.00291919708252,Park,8.2
2598,Civic Center,40.71522892046282,-74.00541529873355,Chipotle Mexican Grill,4ee8e058f790a9d738d62d70,40.714606606499316,-74.00633473282073,Burrito Place,8.0
2599,Civic Center,40.71522892046282,-74.00541529873355,Tiny's and the Bar Upstairs,4dadcb124df0522cc5622202,40.71679304855808,-74.00821998878456,American Restaurant,8.7
2600,Civic Center,40.71522892046282,-74.00541529873355,Maxwell's Bar & Restaurant,4db5fbfe43a1369cb5dc2a1f,40.714943926437066,-74.00648461952706,Bar,8.0
2601,Civic Center,40.71522892046282,-74.00541529873355,Aire Ancient Baths,4fbbd9ede4b0756c0d4c2364,40.71814141164123,-74.00494121234846,Spa,9.5
2602,Civic Center,40.71522892046282,-74.00541529873355,Y7 Studio - Tribeca,5a817f4859c4231a14ba3998,40.717830572022706,-74.00620420657229,Gym / Fitness Center,8.7
2603,Civic Center,40.71522892046282,-74.00541529873355,Vivi Bubble Tea,58fd2804f79faa1c9cb04e81,40.71594984494608,-74.00458319478163,Bubble Tea Shop,8.0
2604,Civic Center,40.71522892046282,-74.00541529873355,Two Hands Restaurant & Bar,56d1c7e2cd105fe2c5c705b6,40.71793729407671,-74.0056947993655,Australian Restaurant,8.7
2605,Civic Center,40.71522892046282,-74.00541529873355,The Odeon,3fd66200f964a52083e61ee3,40.71701011409906,-74.00804244562225,French Restaurant,8.7
2606,Civic Center,40.71522892046282,-74.00541529873355,Ward III,4a411ea5f964a520cba41fe3,40.715885126086015,-74.00871361902419,Cocktail Bar,8.6
2607,Civic Center,40.71522892046282,-74.00541529873355,Blue Spoon Coffee Co.,49c79540f964a520af571fe3,40.71442758460977,-74.00685853301653,Coffee Shop,7.9
2608,Civic Center,40.71522892046282,-74.00541529873355,Hungry Ghost,5c7d2d843d4791002c881f1c,40.71537908911408,-74.00747585756598,Coffee Shop,7.9
2609,Civic Center,40.71522892046282,-74.00541529873355,Korin,4af5d65ff964a52091fd21e3,40.71482437714839,-74.00940425461492,Furniture / Home Store,9.3
2610,Civic Center,40.71522892046282,-74.00541529873355,Takahachi Bakery,4c154c9a77cea593c401d260,40.71365284530189,-74.00880389530171,Bakery,9.1
2611,Civic Center,40.71522892046282,-74.00541529873355,Primo’s,5ae28a7b15173e002cef3271,40.715500929658596,-74.00897677392395,Cocktail Bar,8.6
2612,Civic Center,40.71522892046282,-74.00541529873355,Hank's Juicy Beef,576c8b3c498eecbf1adee8e9,40.714349,-74.007215,Sandwich Place,7.9
2613,Civic Center,40.71522892046282,-74.00541529873355,Little Park,545c0436498e798e22ce4b2a,40.715486585249735,-74.00913313510836,American Restaurant,8.7
2614,Civic Center,40.71522892046282,-74.00541529873355,City Hall Park,3fd66200f964a520d8f11ee3,40.71241508549692,-74.00672422767822,Park,9.0
2615,Civic Center,40.71522892046282,-74.00541529873355,Weather Up,4cd89eeb6e8b5941660c64d2,40.71674084163369,-74.0086664438893,Cocktail Bar,8.8
2616,Civic Center,40.71522892046282,-74.00541529873355,Khe-Yo,51df85c9498edb5ea3ad2e2a,40.71675281687664,-74.0085837629522,Asian Restaurant,8.7
2617,Civic Center,40.71522892046282,-74.00541529873355,Think Coffee,5941bb256f706a35169d1b7a,40.71690888950524,-74.0039344788653,Coffee Shop,8.0
2618,Civic Center,40.71522892046282,-74.00541529873355,Gran Morsi,5421eb06498e1b6b9c1bfd9c,40.7142461922744,-74.00792514672227,Italian Restaurant,8.0
2619,Civic Center,40.71522892046282,-74.00541529873355,Crunch - Tribeca,53a4d335498e5cd1fc526408,40.71719541051037,-74.00512799620634,Gym / Fitness Center,7.9
2620,Civic Center,40.71522892046282,-74.00541529873355,Sushi of Gari Tribeca,50597c5ce4b05ea41644ac74,40.71668439227822,-74.00834342869238,Sushi Restaurant,8.4
